# Nam 1 tieu hoc
0690200,旬
0683200,巡
09156200,盾
0541200,召
0780200,床
08172200,沼
10173200,称
11186200,紹
13137200,詳
0304200,丈
12152200,畳
12127200,殖
13175200,飾
13130200,触
0908200,侵
10105200,振
10145200,浸
1324200,寝
1350200,慎
15120200,震
1613200,薪
0672200,尽
1085200,陣
1237200,尋
0749200,吹
09101200,是
0411200,井
0859200,姓
0888200,征
13147200,跡
0528200,占
10102200,扇
1747200,鮮
12207200,訴
1306200,僧
1715200,燥
1843200,騒
1827200,贈
0740200,即
0901200,俗
09179200,耐
12108200,替
07139200,沢
08129200,拓
1635200,濁
11195200,脱
0405200,丹
11143200,淡
1311200,嘆
1475200,端
1250200,弾
1096200,恥
10202200,致
1265200,遅
1335200,蓄
07140200,沖
13149200,跳
1419200,徴
1560200,澄
07141200,沈
09144200,珍
08132200,抵
1226200,堤
1437200,摘
1458200,滴
11144200,添
1375200,殿
0649200,吐
1078200,途
12137200,渡
0552200,奴
0983200,怒
0826200,到
0972200,逃
1009200,倒
1031200,唐
10134200,桃
1079200,透
11161200,盗
1227200,塔
1474200,稲
15111200,踏
1832200,闘
10199200,胴
0950200,峠
08197200,突
12224200,鈍
1629200,曇
0680200,弐
10101200,悩
1636200,濃
08156200,杯
15113200,輩
08134200,拍
08177200,泊
08104200,迫
1615200,薄
1904200,爆
14139200,髪
07116200,抜
1416200,罰
10204200,般
11216200,販
1356200,搬
1575200,範
1652200,繁
1566200,盤
0889200,彼
10163200,疲
10208200,被
1619200,避
0776200,尾
1331200,微
0431200,匹
11111200,描
10146200,浜
10109200,敏
08117200,怖
10147200,浮
12106200,普
1499200,腐
1543200,敷
1585200,膚
15109200,賦
15116200,舞
1243200,幅
0570200,払
1509200,噴
09114200,柄
1609200,壁
10108200,捕
1503200,舗
08136200,抱
1053200,峰
10171200,砲
0686200,忙
0760200,坊
08205200,肪
09160200,冒
1204200,傍
1244200,帽
0313200,凡
09153200,盆
1435200,慢
1460200,漫
0768200,妙
10168200,眠
0599200,矛
1907200,霧
1039200,娘
08100200,茂
11148200,猛
1489200,網
15128200,黙
10192200,紋
2102200,躍
12230200,雄
0306200,与
13139200,誉
1386200,溶
13121200,腰
14115200,踊
1663200,謡
1729200,翼
13167200,雷
1675200,頼
12186200,絡
2003200,欄
1916200,離
11169200,粒
1533200,慮
1719200,療
1620200,隣
10151200,涙
1673200,隷
1749200,齢
uruwashi200,麗
1441200,暦
0635200,劣
10153200,烈
1097200,恋
2103200,露
0978200,郎
1280200,惑
12190200,腕
# 3級 中学校卒業程度(計285字、累計1607字)
0926200,哀
1529200,慰
12201200,詠
1098200,悦
15119200,閲
08183200,炎
1042200,宴
08161200,欧
08165200,殴
0102200,乙
0922200,卸
1643200,穏
0807200,佳
09107200,架
1069200,華
1321200,嫁
15123200,餓
08114200,怪
0984200,悔
1315200,塊
1349200,慨
13131200,該
1443200,概
1180200,郭
1341200,隔
1814200,穫
0874200,岳
1195200,掛
1376200,滑
07156200,肝
0913200,冠
1113200,勘
11214200,貫
1214200,喚
1289200,換
1295200,敢
1578200,緩
0610200,企
gifunogi200,岐
07100200,忌
09200200,軌
10178200,既
12113200,棋
1365200,棄
1841200,騎
12125200,欺
1717200,犠
1161200,菊
0643100,吉
1216200,喫
09190200,虐
11199200,虚
0949200,峡
10197200,脅
1603200,凝
0457200,斤
1579200,緊
1345200,愚
1103200,偶
1262200,遇
0633200,刑
0934200,契
1117200,啓
1197200,掲
1352200,携
1621200,憩
1923200,鶏
1921200,鯨
1001200,倹
1664200,賢
0447200,幻
0941200,孤
0958200,弧
12228200,雇
2105200,顧
1036200,娯
1099200,悟
0443200,孔
0554200,巧
0592200,甲
0758200,坑
08126200,拘
0977200,郊
1198200,控
1281200,慌
12161200,硬
12183200,絞
1483200,綱
14117200,酵
0722200,克
1463200,獄
0986200,恨
11182200,紺
14141200,魂
1606200,墾
1304200,債
1303200,催
0914200,削
1353200,搾
1668200,錯
1539200,撮
1709200,擦
1544200,暫
08194200,祉
0996200,施
1660200,諮
0811200,侍
1346200,慈
12221200,軸
10161200,疾
12135200,湿
11218200,赦
08108200,邪
10139200,殊
0772200,寿
1557200,潤
1524200,遵
0662200,如
1066200,徐
0638200,匠
08144200,昇
1286200,掌
12103200,晶
12144200,焦
1587200,衝
2012200,鐘
0424200,冗
1611200,嬢
1669200,錠
2010200,譲
1508200,嘱
10219200,辱
0713200,伸
07170200,辛
1513200,審
08184200,炊
10180200,粋
10207200,衰
11221200,酔
1263200,遂
1570200,穂
1273200,随
1920200,髄
1903200,瀬
09140200,牲
1233200,婿
1596200,請
0571200,斥
10224200,隻
1192200,惜
2005200,籍
1354200,摂
1558200,潜
1820200,繕
08106200,阻
11106200,措
11177200,粗
1813200,礎
0436200,双
10133200,桑
11107200,掃
1256200,葬
1426200,遭
